,ID,RA,DEC,z,z_Err,flag,source,comments,totobs,totexp
1941,b'020366768',36.828609,-4.192627,0.433,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1942,b'020366973',36.879597,-4.19194,1.12,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1943,b'020367174',36.445715,-4.192844,0.661,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1944,b'020367780',36.716629,-4.190442,1.087,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1945,b'020367849',36.837797,-4.190457,0.852,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1946,b'020367864',36.486907,-4.190036,0.877,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1947,b'020368207',36.917449,-4.189061,1.119,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1948,b'020368416',36.80807,-4.189425,0.788,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1949,b'020368466',36.546297,-4.189424,0.793,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1950,b'020368646',36.946956,-4.190278,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1951,b'020368745',36.637619,-4.189223,0.632,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1952,b'020368855',36.48893,-4.188541,1.207,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1953,b'020368996',36.824696,-4.188379,0.685,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1954,b'020369326',36.709972,-4.187054,0.555,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1955,b'020369341',36.512924,-4.187481,0.346,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1956,b'020369781',36.648487,-4.186336,0.867,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1957,b'020369920',36.571774,-4.186052,0.925,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1958,b'020370467',36.561244,-4.184841,1.333,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1959,b'020370517',36.554461,-4.18429,0.241,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1960,b'020370592',36.775161,-4.184769,0.705,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1961,b'020371204',36.943498,-4.182539,1.094,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1962,b'020371502',36.39,-4.182787,4.116,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1963,b'020372088',36.721391,-4.181934,0.857,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1964,b'020372210',36.759329,-4.180945,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1965,b'020372461',36.404736,-4.183418,0.613,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1966,b'020372847',36.514786,-4.182532,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1967,b'020373610',36.861913,-4.178572,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1968,b'020375264',36.451933,-4.175196,0.207,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1969,b'020375767',36.548297,-4.173369,0.896,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1970,b'020375804',36.780857,-4.173557,0.719,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1971,b'020375868',36.422328,-4.178098,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1972,b'020375884',36.769132,-4.17309,0.253,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1973,b'020376083',36.640331,-4.172482,0.712,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1974,b'020377233',36.678779,-4.169822,1.476,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1975,b'020377264',36.740337,-4.169901,0.768,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1976,b'020377316',36.724492,-4.169803,0.517,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1977,b'020377668',36.895119,-4.169063,1.06,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1978,b'020377671',36.487023,-4.171711,0.331,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1979,b'020378832',36.429306,-4.166837,0.91,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1980,b'020378927',36.952049,-4.166191,0.667,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1981,b'020379131',36.508554,-4.166314,0.876,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1982,b'020379315',36.461462,-4.166349,0.316,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1983,b'020379748',36.749173,-4.166196,0.517,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1984,b'020380220',36.771352,-4.163937,0.851,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1985,b'020380732',36.497419,-4.162598,0.315,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1986,b'020380825',36.72688,-4.163309,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1987,b'020380893',36.450263,-4.162072,0.888,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1988,b'020381363',36.414166,-4.16117,0.589,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1989,b'020381528',36.628589,-4.160933,1.039,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1990,b'020382435',36.437867,-4.159419,0.678,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1991,b'020382636',36.491307,-4.160066,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1992,b'020382692',36.852179,-4.158564,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1993,b'020383111',36.804403,-4.157289,0.637,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1994,b'020383509',36.618866,-4.157465,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1995,b'020383647',36.504948,-4.157664,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1996,b'020383662',36.7368,-4.156456,0.496,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
1997,b'020383690',36.579149,-4.156994,0.418,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1998,b'020383704',36.495888,-4.157742,0.294,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
1999,b'020384103',36.793618,-4.15515,0.917,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2000,b'020384199',36.758608,-4.154946,0.702,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2001,b'020384214',36.789881,-4.155338,0.306,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2002,b'020384306',36.706657,-4.154274,1.178,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2003,b'020384315',36.79769,-4.156918,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2004,b'020384478',36.835204,-4.157208,0.167,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2005,b'020385011',36.612337,-4.154541,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2006,b'020385232',36.870855,-4.152854,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2007,b'020385235',36.890955,-4.152838,1.065,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2008,b'020385469',36.705661,-4.152361,0.789,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2009,b'020385749',36.572235,-4.151716,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2010,b'020385782',36.381523,-4.151774,1.447,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2011,b'020385996',36.607708,-4.150928,0.863,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2012,b'020386111',36.41831,-4.15124,0.89,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2013,b'020386134',36.850435,-4.150636,0.79,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2014,b'020386150',36.848397,-4.151067,0.834,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2015,b'020386248',36.737745,-4.150915,1.405,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2016,b'020386254',36.467349,-4.151506,0.848,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2017,b'020386264',36.807978,-4.150732,0.585,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2018,b'020386877',36.844306,-4.148591,0.834,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2019,b'020386951',36.546099,-4.148689,0.792,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2020,b'020386997',36.591524,-4.151351,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2021,b'020387153',36.849374,-4.14834,0.369,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2022,b'020387223',36.709573,-4.149274,0.868,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2023,b'020387932',36.729031,-4.147323,0.709,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2024,b'020388021',36.598938,-4.14633,1.179,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2025,b'020388258',36.403941,-4.145745,0.864,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2026,b'020388441',36.901838,-4.146283,0.585,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2027,b'020388512',36.424824,-4.145648,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2028,b'020388767',36.78804,-4.144277,1.112,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2029,b'020388797',36.561871,-4.144879,1.321,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2030,b'020389023',36.903772,-4.145812,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2031,b'020389040',36.587457,-4.144649,0.63,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2032,b'020389707',36.585734,-4.144512,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2033,b'020389799',36.872801,-4.142366,0.713,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2034,b'020389808',36.443415,-4.142028,0.337,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2035,b'020390416',36.583373,-4.141423,1.092,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2036,b'020390425',36.760818,-4.142824,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2037,b'020390719',36.406649,-4.141572,0.369,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2038,b'020390791',36.856305,-4.140191,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2039,b'020391710',36.72101,-4.139141,0.727,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2040,b'020460681',36.713871,-4.409695,1.138,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2041,b'020460692',36.645374,-4.406344,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2042,b'020460940',36.806418,-4.403007,0.781,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2043,b'020460957',36.665058,-4.40363,0.962,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2044,b'020460972',36.725889,-4.400675,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2045,b'020460988',36.726134,-4.403536,1.132,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2046,b'020461028',36.747223,-4.402181,1.199,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2047,b'020461073',36.647553,-4.402294,1.121,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2048,b'020461149',36.795783,-4.399065,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2049,b'020461168',36.648484,-4.400297,0.709,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2050,b'020461230',36.720783,-4.399566,1.199,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2051,b'020461245',36.81563,-4.398671,0.346,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2052,b'020461263',36.756395,-4.397418,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2053,b'020461297',36.663343,-4.397629,0.231,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2054,b'020461328',36.655389,-4.39739,1.468,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2055,b'020461343',36.694205,-4.394412,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2056,b'020461407',36.756222,-4.39531,0.514,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2057,b'020461429',36.805543,-4.395844,0.784,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2058,b'020461459',36.767689,-4.393824,1.821,-9.999,b'13',b'VVDS_DEEP',b'-',-9,-9
2059,b'020461482',36.639237,-4.394523,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2060,b'020461556',36.724664,-4.393583,0.495,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2061,b'020461569',36.826172,-4.392904,0.79,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2062,b'020461618',36.696357,-4.391608,0.437,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2063,b'020461623',36.698712,-4.392335,0.38,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2064,b'020461632',36.724083,-4.392161,0.495,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2065,b'020461650',36.837949,-4.390988,0.511,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2066,b'020461666',36.794715,-4.391339,1.029,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2067,b'020461717',36.758881,-4.390766,0.771,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2068,b'020461732',36.647574,-4.39002,0.728,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2069,b'020461764',36.686355,-4.389309,0.704,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2070,b'020461765',36.649802,-4.38939,3.283,-9.999,b'14',b'VVDS_DEEP',b'-',-9,-9
2071,b'020461804',36.662368,-4.388243,1.495,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2072,b'020461818',36.807812,-4.387924,0.783,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2073,b'020461832',36.653526,-4.387801,0.495,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2074,b'020461842',36.784819,-4.387883,0.922,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2075,b'020461872',36.759192,-4.386917,0.649,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2076,b'020461892',36.796221,-4.386269,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2077,b'020461973',36.817115,-4.384738,0.965,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2078,b'020462106',36.675253,-4.382073,1.283,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2079,b'020462157',36.767803,-4.37965,0.436,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2080,b'020462194',36.800694,-4.378432,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2081,b'020462211',36.781739,-4.379374,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2082,b'020462230',36.821959,-4.379052,0.532,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2083,b'020462238',36.815174,-4.379715,1.293,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2084,b'020462263',36.823982,-4.378978,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2085,b'020462264',36.658333,-4.379011,0.69,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2086,b'020462321',36.731116,-4.378335,0.932,-9.999,b'24',b'VVDS_DEEP',b'-',-9,-9
2087,b'020462322',36.730651,-4.378359,0.932,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2088,b'020462336',36.833946,-4.377743,0.886,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2089,b'020462337',36.764077,-4.377986,0.796,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2090,b'020462445',36.765632,-4.375838,1.363,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2091,b'020462475',36.806039,-4.375486,0.963,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2092,b'020462478',36.681565,-4.376112,0.689,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2093,b'020462484',36.681003,-4.375263,0.767,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2094,b'020462487',36.699997,-4.375108,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2095,b'020462590',36.686301,-4.37354,0.583,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2096,b'020462627',36.699921,-4.373222,0.769,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2097,b'020462633',36.669615,-4.372837,0.347,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2098,b'020462690',36.739073,-4.372051,0.833,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2099,b'020462697',36.672285,-4.371334,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2100,b'020462703',36.702222,-4.371699,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2101,b'020462788',36.704373,-4.370816,0.437,-9.999,b'24',b'VVDS_DEEP',b'-',-9,-9
2102,b'020462803',36.680041,-4.370521,0.868,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2103,b'020462882',36.751133,-4.368487,1.189,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2104,b'020462952',36.832346,-4.366886,0.634,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2105,b'020463023',36.667943,-4.365882,0.816,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2106,b'020463060',36.653174,-4.36506,0.202,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2107,b'020463076',36.721393,-4.365441,0.999,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2108,b'020463104',36.820035,-4.364869,0.854,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2109,b'020463120',36.710748,-4.364464,0.257,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2110,b'020463148',36.830464,-4.363692,1.052,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2111,b'020463154',36.806434,-4.363682,0.435,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2112,b'020463214',36.829773,-4.363419,0.622,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2113,b'020463242',36.670079,-4.362741,0.582,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2114,b'020463293',36.826723,-4.360093,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2115,b'020463310',36.662875,-4.361465,0.766,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2116,b'020463426',36.729881,-4.358782,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2117,b'020463431',36.694784,-4.359248,0.78,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2118,b'020463503',36.704432,-4.357997,1.203,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2119,b'020463600',36.753568,-4.355653,0.178,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2120,b'020463624',36.660672,-4.356079,0.862,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2121,b'020463636',36.774768,-4.355487,1.476,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2122,b'020463649',36.679792,-4.35475,1.471,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2123,b'020463652',36.708625,-4.355422,1.472,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2124,b'020463681',36.642291,-4.35383,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2125,b'020463702',36.66207,-4.35454,0.861,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2126,b'020463809',36.756239,-4.352971,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2127,b'020463826',36.672077,-4.351648,0.313,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2128,b'020463847',36.748732,-4.351393,0.551,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2129,b'020463870',36.678948,-4.351618,0.608,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2130,b'020463884',36.755121,-4.35122,3.278,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2131,b'020463906',36.814549,-4.350505,0.211,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2132,b'020463954',36.812862,-4.34967,0.843,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2133,b'020464063',36.816354,-4.347416,0.782,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2134,b'020464072',36.690848,-4.347718,0.967,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2135,b'020464115',36.78269,-4.347047,0.926,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2136,b'020464116',36.800194,-4.346742,1.317,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2137,b'020464186',36.799416,-4.34557,1.029,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2138,b'020464252',36.735575,-4.344417,0.688,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2139,b'020464279',36.798846,-4.343655,0.345,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2140,b'020464322',36.648107,-4.343042,0.516,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2141,b'020464341',36.674926,-4.341683,0.276,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2142,b'020464414',36.702289,-4.341304,0.709,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2143,b'020464481',36.637512,-4.340492,0.769,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2144,b'020464621',36.635299,-4.337362,0.516,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2145,b'020464627',36.810642,-4.3376,0.959,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2146,b'020464640',36.683923,-4.335434,1.45,-9.999,b'13',b'VVDS_DEEP',b'-',-9,-9
2147,b'020464674',36.76256,-4.335544,0.782,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2148,b'020464695',36.644302,-4.335009,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2149,b'020464707',36.704246,-4.336148,0.2,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2150,b'020464766',36.63579,-4.334685,0.923,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2151,b'020464791',36.657306,-4.334213,0.688,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2152,b'020464823',36.671144,-4.333626,0.862,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2153,b'020464884',36.664936,-4.332393,0.495,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2154,b'020464890',36.768862,-4.332569,0.689,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2155,b'020464908',36.780844,-4.331638,0.704,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2156,b'020464957',36.809666,-4.328275,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2157,b'020465023',36.787793,-4.328399,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2158,b'020465028',36.691094,-4.329763,0.961,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2159,b'020465044',36.783319,-4.328791,0.116,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2160,b'020465081',36.779832,-4.329242,0.706,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2161,b'020465162',36.729899,-4.326941,0.393,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2162,b'020465163',36.669829,-4.327038,0.516,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2163,b'020465257',36.674125,-4.325284,2.716,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2164,b'020465285',36.676305,-4.324378,0.435,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2165,b'020465306',36.764818,-4.325049,0.707,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2166,b'020465307',36.638859,-4.323051,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2167,b'020465339',36.776851,-4.323415,3.285,-9.999,b'14',b'VVDS_DEEP',b'-',-9,-9
2168,b'020465405',36.719422,-4.322915,0.706,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2169,b'020465412',36.688524,-4.322693,0.766,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2170,b'020465456',36.6872,-4.322199,0.769,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2171,b'020465500',36.750699,-4.321033,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2172,b'020465516',36.730649,-4.321943,0.519,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2173,b'020465564',36.686881,-4.320159,0.554,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2174,b'020465596',36.696819,-4.317586,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2175,b'020465600',36.702221,-4.320241,0.708,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2176,b'020465637',36.679547,-4.319446,1.196,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2177,b'020465647',36.741506,-4.319343,1.186,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2178,b'020465648',36.668828,-4.317593,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2179,b'020465654',36.65678,-4.315499,1.477,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2180,b'020465667',36.785683,-4.318691,0.84,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2181,b'020465688',36.663309,-4.318532,0.897,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2182,b'020465697',36.695591,-4.31899,0.751,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2183,b'020465765',36.752626,-4.316508,0.896,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2184,b'020465778',36.815398,-4.316705,0.968,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2185,b'020465789',36.749878,-4.317493,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2186,b'020465821',36.809564,-4.31527,1.058,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2187,b'020465867',36.730097,-4.315252,0.184,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2188,b'020465875',36.793546,-4.315173,0.634,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2189,b'020465888',36.83279,-4.314342,0.603,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2190,b'020465910',36.681473,-4.312821,0.0,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2191,b'020465925',36.719334,-4.313145,0.33,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
2192,b'020465951',36.712874,-4.314022,0.705,-9.999,b'4',b'VVDS_DEEP',b'-',-9,-9
2193,b'020465953',36.783724,-4.312592,0.0,-9.999,b'3',b'VVDS_DEEP',b'-',-9,-9
